,指标1,指标2,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1,指标2,最优TS位移位数,最优TS,指标1,指标2,最优kl位移位数,最优kl,未位移皮尔逊相关系数,TS,kl,位移3个月皮尔逊,位移3个月TS,位移3个月kl,位移6个月皮尔逊,位移6个月TS,位移6个月kl,指标1 显著频率top3,指标2 显著频率top3
535,GDP,CPI:服务:当月同比.1,10,0.4434149437955942,GDP,CPI:服务:当月同比.1,10,0.4434149437955942,GDP,CPI:服务:当月同比.1,12,0.05546951134344974,0.3783420991146022,0.3783420991146027,0.06925250592262563,0.4169742867519336,0.41697428675193343,0.0647382472563276,0.4311165032954212,0.4311165032954216,0.061155326388842246,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 15.299999999999999]"
536,GDP,CPI:环比.1,-2,0.03754764982899608,GDP,CPI:环比.1,6,0.16059074991479813,GDP,CPI:环比.1,12,0.05747991182658557,-0.10780189527354758,0.10780189527354742,0.07108359058663515,-0.11160782229920367,0.11160782229920369,0.066696800677056,-0.16059074991479824,0.16059074991479805,0.06323893853937343,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 6.12, 4.026315789473684]"
537,GDP,CPI:食品:环比,-2,0.061352039422125616,GDP,CPI:食品:环比,6,0.17011565054265673,GDP,CPI:食品:环比,-2,0.30294001224803657,-0.1032357281114929,0.103235728111493,0.3170679852013552,-0.12332177297114985,0.12332177297114981,0.34210415392953164,-0.1701156505426567,0.17011565054265682,0.3611133871529291,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 6.12, 4.026315789473684]"
538,GDP,CPI:非食品:环比,11,0.16375731060777737,GDP,CPI:非食品:环比,11,0.16375731060777746,GDP,CPI:非食品:环比,3,0.19259610629622764,0.12064560824896192,0.12064560824896192,0.21874320522001434,0.13806120806943367,0.13806120806943376,0.19259610629622764,0.10203706204601429,0.10203706204601426,0.21304200852609,"[11.769230769230768, 6.12, 4.026315789473684]","[2.9999999999999996, 5.884615384615384, 17.0]"
539,GDP,CPI:食品:环比.1,-2,0.061352039422125755,GDP,CPI:食品:环比.1,6,0.1701156505426568,GDP,CPI:食品:环比.1,12,0.0583739351465552,-0.10323572811149287,0.10323572811149269,0.07170362126862523,-0.12332177297114974,0.12332177297114974,0.06742702136637613,-0.17011565054265665,0.1701156505426568,0.06417037686891149,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 6.12, 4.026315789473684]"
540,GDP,CPI:非食品:环比.1,11,0.1637573106077763,GDP,CPI:非食品:环比.1,11,0.1637573106077763,GDP,CPI:非食品:环比.1,12,0.0570911378199061,0.12064560824896185,0.12064560824896192,0.07074885204779677,0.1380612080694343,0.1380612080694344,0.06634912265217668,0.10203706204601486,0.1020370620460148,0.06282026151035242,"[11.769230769230768, 6.12, 4.026315789473684]","[2.9999999999999996, 5.884615384615384, 17.0]"
541,GDP,CPI:累计同比.1,0,-0.3447174066906805,GDP,CPI:累计同比.1,12,0.3791797106337102,GDP,CPI:累计同比.1,12,0.05984676941752025,-0.3447174066906805,0.34471740669068046,0.07340723852166406,-0.36192909602938006,0.3619290960293801,0.06909262994117801,-0.3725078600525824,0.37250786005258246,0.06556805097203793,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 19.125, 9.0]"
542,GDP,CPI:食品:累计同比,0,-0.5364735196625491,GDP,CPI:食品:累计同比,7,0.5870730842172653,GDP,CPI:食品:累计同比,-1,0.6518296372057979,-0.5364735196625491,0.5364735196625492,0.6626873714499733,-0.5679915611266391,0.5679915611266391,0.6859146606002797,-0.585197694774194,0.5851976947741943,0.7188974824104835,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 30.599999999999998, 19.125]"
543,GDP,CPI:食品:累计同比.1,0,-0.5364735196625492,GDP,CPI:食品:累计同比.1,7,0.5870730842172653,GDP,CPI:食品:累计同比.1,12,0.06839021295201905,-0.5364735196625492,0.5364735196625491,0.08187015855781665,-0.5679915611266392,0.5679915611266387,0.07789435073038466,-0.585197694774194,0.5851976947741938,0.07449113158806603,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 30.599999999999998, 19.125]"
544,GDP,CPI:当月同比:翘尾因素,-8,-0.18991274517672355,GDP,CPI:当月同比:翘尾因素,10,0.3130321821094585,GDP,CPI:当月同比:翘尾因素,1,0.21146551654429313,-0.27917713179822357,0.2791771317982238,0.2172090560316245,-0.20713720404220973,0.20713720404220975,0.2141393969324704,-0.25207351974509346,0.25207351974509334,0.2228055821498724,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 11.769230769230768, 19.125]"
545,GDP,CPI:定基指数:2000年12月=100,-4,0.9760569938421789,GDP,CPI:定基指数:2000年12月=100,-4,0.9760569938421784,GDP,CPI:定基指数:2000年12月=100,12,0.033558235602963615,0.9608401552589179,0.9608401552589181,0.04240436815632881,0.9628575624561648,0.9628575624561646,0.03927910420064337,0.9636196371268453,0.9636196371268456,0.036818431366458654,"[11.769230769230768, 6.12, 4.026315789473684]","[30.599999999999998, 9.5625, 8.5]"
546,GDP,CPI:定基指数:食品:2000年12月=100,-4,0.9586242769554459,GDP,CPI:定基指数:食品:2000年12月=100,-4,0.9586242769554453,GDP,CPI:定基指数:食品:2000年12月=100,9,0.01906567430276028,0.9274150325962013,0.9274150325962021,0.025754700289281673,0.9351506862765395,0.9351506862765395,0.023099904400390184,0.9394086343612644,0.9394086343612648,0.021060108705805686,"[11.769230769230768, 6.12, 4.026315789473684]","[30.599999999999998, 19.125, 10.2]"
547,GDP,对CPI拉动:食品,-12,-0.485747525463346,GDP,对CPI拉动:食品,12,0.6121283241780421,GDP,对CPI拉动:食品,-12,0.5167217053427534,-0.5235964517908951,0.5235964517908949,0.547028398545339,-0.5668605197618677,0.5668605197618677,0.5827071306258063,-0.6001659243653003,0.6001659243653003,0.6055231664193721,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 19.125, 8.052631578947368]"
548,GDP,对CPI拉动:衣着,3,0.5822684872962779,GDP,对CPI拉动:衣着,3,0.5822684872962773,GDP,对CPI拉动:衣着,1,0.13888702135990733,0.5746059475776576,0.5746059475776579,0.14003567273658507,0.5822684872962779,0.5822684872962779,0.14671465839694553,0.5779177715435847,0.5779177715435848,0.15400912085562085,"[11.769230769230768, 6.12, 4.026315789473684]","[153.0, 21.857142857142854, 6.954545454545454]"
549,GDP,对CPI拉动:生活用品及服务,-12,-0.22758158076355883,GDP,对CPI拉动:生活用品及服务,12,0.3083109364189797,GDP,对CPI拉动:生活用品及服务,-8,0.23774638642160353,-0.287473814744449,0.28747381474444883,0.26634265253966305,-0.2816250203460969,0.28162502034609677,0.25228315047499417,-0.2836683101208757,0.2836683101208758,0.25866037020918864,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 19.125]"
550,GDP,对CPI拉动:医疗保健及个人用品,12,0.5358430969059039,GDP,对CPI拉动:医疗保健及个人用品,12,0.5358430969059039,GDP,对CPI拉动:医疗保健及个人用品,7,0.1412021471448925,0.4461879756730604,0.4461879756730606,0.146336570415386,0.4727503479918714,0.47275034799187127,0.1427647703887375,0.49211160453162084,0.49211160453162084,0.1415105289107967,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 19.125]"
551,GDP,对CPI拉动:交通和通信,10,0.49550841598895995,GDP,对CPI拉动:交通和通信,10,0.49550841598896017,GDP,对CPI拉动:交通和通信,10,0.12966781026032548,0.3381732232561523,0.33817322325615223,0.34080584156480603,0.4134262822483709,0.4134262822483709,0.23654303592005804,0.43921629746815,0.4392162974681503,0.23436220706910815,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 17.0]"
552,GDP,对CPI拉动:教育文化和娱乐,3,0.8700288067466997,GDP,对CPI拉动:教育文化和娱乐,3,0.8700288067466995,GDP,对CPI拉动:教育文化和娱乐,-12,0.23467570093161866,0.862415000306397,0.8624150003063968,0.28526020428530197,0.8700288067466997,0.8700288067466996,0.3106177171932959,0.8619646728492462,0.8619646728492463,0.32798982110441377,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 30.599999999999998, 15.299999999999999]"
553,GDP,对CPI拉动:居住,4,-0.028282412558849276,GDP,对CPI拉动:居住,-10,0.061165764976566506,GDP,对CPI拉动:居住,-4,0.19352925354838058,-0.055261802396408995,0.05526180239640902,0.20526220003001308,-0.03085440046353835,0.030854400463538316,0.212669130011293,-0.03099731065501502,0.030997310655014976,0.20157210662225564,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 17.0]"
554,GDP,CPI:当月同比-PPI:全部工业品:当月同比,-11,-0.014129915466701242,GDP,CPI:当月同比-PPI:全部工业品:当月同比,9,0.11020729695453643,GDP,CPI:当月同比-PPI:全部工业品:当月同比,-11,0.5190117748772957,-0.06215731193090972,0.062157311930909655,0.526608207005423,-0.09086425692934223,0.09086425692934219,0.5648499212649671,-0.10246455846203292,0.10246455846203291,0.5879547727766767,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 17.0]"
555,GDP,PPI:全部工业品:当月同比-PPIRM:当月同比,-11,0.3285747370485069,GDP,PPI:全部工业品:当月同比-PPIRM:当月同比,-11,0.3285747370485069,GDP,PPI:全部工业品:当月同比-PPIRM:当月同比,-12,0.18282521759541479,0.2752227123448584,0.27522271234485834,0.20070215989603896,0.2633643910490399,0.26336439104903986,0.2175443112943432,0.24740307867198835,0.2474030786719884,0.22430269647304715,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 21.857142857142854, 17.0]"
556,GDP,mdate,5,0.98057835349655,GDP,mdate,5,0.98057835349655,GDP,mdate,12,0.05665494926453418,0.9650115454458467,0.9650115454458467,0.07018035547236964,0.978893671701454,0.978893671701454,0.06581312935659438,0.9799239452248424,0.9799239452248424,0.06228606194741075,"[11.769230769230768, 6.12, 4.026315789473684]","[12.75, 10.928571428571427, 6.12]"
557,GDP,SHIBOR:隔夜,10,0.2356610336308322,GDP,SHIBOR:隔夜,10,0.23566103363083232,GDP,SHIBOR:隔夜,10,0.09026010274337094,0.20124142714866972,0.20124142714866955,0.0992966476489288,0.17562836692636014,0.17562836692636005,0.10046445882565228,0.20899504632881785,0.20899504632881774,0.09458887481430532,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 19.125]"
558,GDP,SHIBOR:1周,10,0.15178689173909665,GDP,SHIBOR:1周,10,0.15178689173909654,GDP,SHIBOR:1周,11,0.10156427968611403,0.09667315266721639,0.09667315266721625,0.11218979240827272,0.09256338272363927,0.09256338272363912,0.11013346601371718,0.10767698760261289,0.10767698760261284,0.10808154859728647,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 6.12, 12.75]"
559,GDP,SHIBOR:2周,11,0.24208144342524646,GDP,SHIBOR:2周,11,0.2420814434252464,GDP,SHIBOR:2周,11,0.09296485367408357,0.153216870111558,0.15321687011155777,0.10840570418508286,0.15694626564561656,0.15694626564561662,0.1050726547397014,0.19138569590506657,0.19138569590506638,0.10032578479578647,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 6.12, 12.75]"
560,GDP,SHIBOR:1个月,11,0.24063846178594653,GDP,SHIBOR:1个月,11,0.24063846178594658,GDP,SHIBOR:1个月,11,0.09012259057620044,0.1272729354494255,0.12727293544942558,0.11075950749996874,0.14623580988362883,0.1462358098836287,0.10497150147300059,0.185938682848781,0.18593868284878118,0.09896162911837382,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 12.75, 6.12]"
561,GDP,SHIBOR:3个月,10,0.22509529174369328,GDP,SHIBOR:3个月,10,0.2250952917436933,GDP,SHIBOR:3个月,10,0.08420384677004428,0.11006144858898301,0.11006144858898295,0.1047749532323014,0.1461931282609681,0.14619312826096828,0.0974277410892583,0.19287195194408743,0.19287195194408735,0.0902361269629425,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 21.857142857142854, 12.75]"
562,GDP,SHIBOR:6个月,9,0.24753235583644806,GDP,SHIBOR:6个月,9,0.2475323558364483,GDP,SHIBOR:6个月,12,0.07433937899132934,0.13483823089221128,0.13483823089221128,0.09380724488041878,0.17443632459742886,0.17443632459742886,0.08635520560218783,0.21740316956441394,0.21740316956441416,0.07976442330678837,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 21.857142857142854, 12.75]"
563,GDP,SHIBOR:9个月,9,0.23594374225511255,GDP,SHIBOR:9个月,9,0.23594374225511258,GDP,SHIBOR:9个月,10,0.07195671753811922,0.13600811731599938,0.1360081173159995,0.08954764065821155,0.1714785644272784,0.17147856442727827,0.08297166942758805,0.2085568913296255,0.20855689132962535,0.07711878793369537,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 19.125]"
564,GDP,SHIBOR:1年,9,0.2132807969577347,GDP,SHIBOR:1年,9,0.21328079695773466,GDP,SHIBOR:1年,12,0.07030554726504566,0.11467447358402676,0.11467447358402691,0.08836210205100531,0.1510002211135185,0.15100022111351835,0.0815849477627601,0.18728835164912636,0.18728835164912622,0.07574177223440177,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 19.125]"
565,GDP,银行间同业拆借加权利率:1天,11,0.26809647320761304,GDP,银行间同业拆借加权利率:1天,11,0.2680964732076131,GDP,银行间同业拆借加权利率:1天,10,0.08643069487989365,0.23330388915571892,0.23330388915571865,0.09497939114893275,0.20805091519629176,0.20805091519629176,0.09615747273249979,0.23967364617472728,0.23967364617472728,0.09089528741330175,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 19.125]"
566,GDP,银行间同业拆借加权利率:3个月,-1,0.3325495354992991,GDP,银行间同业拆借加权利率:3个月,-1,0.33254953549929905,GDP,银行间同业拆借加权利率:3个月,12,0.06925773799893914,0.3320383952213325,0.33203839522133255,0.074157035883089,0.3002368030177544,0.3002368030177544,0.07512152398444948,0.32556018295960815,0.325560182959608,0.07100120274569745,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 19.125]"
567,GDP,银行间同业拆借加权利率:1个月,11,0.11424736762769866,GDP,银行间同业拆借加权利率:1个月,11,0.11424736762769859,GDP,银行间同业拆借加权利率:1个月,11,0.10029857672072437,0.034586906058629296,0.03458690605862916,0.11878897264131835,0.026327519972151443,0.026327519972151443,0.11672275102508399,0.05739656837646115,0.057396568376461315,0.11156611148559414,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 21.857142857142854]"
568,GDP,银行间同业拆借加权利率:14天,10,0.3091033468730588,GDP,银行间同业拆借加权利率:14天,10,0.30910334687305896,GDP,银行间同业拆借加权利率:14天,10,0.0840691111432663,0.21120671204307206,0.21120671204307234,0.10031045897020122,0.2075343788397431,0.20753437883974316,0.0984774477942949,0.2471513921028407,0.24715139210284076,0.0932224283614646,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 12.75, 6.12]"
569,GDP,中债国债到期收益率:10年,11,-0.24667553246677335,GDP,中债国债到期收益率:10年,-4,0.34170185728476615,GDP,中债国债到期收益率:10年,12,0.07576141514439501,-0.29040695937442684,0.29040695937442684,0.0919869062053065,-0.26893117075192696,0.2689311707519267,0.08607604027347258,-0.2779948225234009,0.27799482252340085,0.08279311958443095,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 25.5]"
570,GDP,中债国债到期收益率:5年,-12,0.04918457484949032,GDP,中债国债到期收益率:5年,-5,0.055579524814118014,GDP,中债国债到期收益率:5年,12,0.06746147824430337,0.008416567107487036,0.008416567107487019,0.08109596003423021,0.016554125277323826,0.016554125277323754,0.07634419236380194,-0.001564055024126365,0.0015640550241263502,0.07422803524519228,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 19.125]"
571,GDP,中债国债到期收益率:1年,11,0.2923088706800377,GDP,中债国债到期收益率:1年,11,0.29230887068003786,GDP,中债国债到期收益率:1年,11,0.06871429567512781,0.26133233332911615,0.2613323333291162,0.07790838996159496,0.2548609286638468,0.2548609286638468,0.07585478203337183,0.23816767172392186,0.23816767172392184,0.07586714621490996,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 19.125]"
572,GDP,中债国债到期收益率:0年,11,0.41570074083124553,GDP,中债国债到期收益率:0年,11,0.4157007408312458,GDP,中债国债到期收益率:0年,11,0.07630447426629094,0.3512650798052091,0.35126507980520927,0.0863727452145604,0.3405374387629337,0.34053743876293363,0.08650511600352721,0.37509419543197164,0.3750941954319715,0.08202083006458474,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 19.125]"
573,GDP,中债国债到期收益率:1个月,12,0.41164423047959403,GDP,中债国债到期收益率:1个月,12,0.4116442304795939,GDP,中债国债到期收益率:1个月,12,0.06911135793384734,0.34283362510613585,0.3428336251061356,0.08020108889343214,0.3262817502789945,0.3262817502789946,0.07971207492251227,0.36090044522125775,0.3609004452212575,0.0752103148821886,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 12.75, 19.125]"
574,GDP,中债国债到期收益率:3个月,11,0.3115167824988047,GDP,中债国债到期收益率:3个月,11,0.3115167824988049,GDP,中债国债到期收益率:3个月,12,0.07315132560101395,0.2561503640077317,0.2561503640077319,0.08404232048563753,0.23075755665871026,0.23075755665871026,0.08402444516813404,0.2525691912523338,0.2525691912523339,0.08054011370987302,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 19.125]"
575,GDP,中债国债到期收益率:6个月,11,0.3223582277772431,GDP,中债国债到期收益率:6个月,11,0.322358227777243,GDP,中债国债到期收益率:6个月,11,0.06867021961741963,0.2740301462630317,0.2740301462630318,0.07908358719664965,0.26508986493801207,0.26508986493801195,0.07730081490593943,0.26159656478990784,0.2615965647899077,0.07624952130686183,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 19.125]"
576,GDP,债券发行量:合计:当月值,-10,0.7209851801460692,GDP,债券发行量:合计:当月值,-10,0.7209851801460692,GDP,债券发行量:合计:当月值,-10,0.07384255332501279,0.6735455951331007,0.6735455951331005,0.08558439754874939,0.6890923252613446,0.6890923252613446,0.08214615256950183,0.6030527263717075,0.6030527263717076,0.09486352838609333,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 38.25, 4.026315789473684]"
577,GDP,债券发行量:政府债券:当月值,-10,0.71712717189085,GDP,债券发行量:政府债券:当月值,-10,0.71712717189085,GDP,债券发行量:政府债券:当月值,,1000000.0,0.672321773168234,0.6723217731682339,inf,0.6943522495890597,0.6943522495890597,inf,0.5943790300751797,0.5943790300751797,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 38.25, 19.125]"
578,GDP,债券发行量:记账式国债:当月值,-12,0.6973655158246209,GDP,债券发行量:记账式国债:当月值,-12,0.697365515824621,GDP,债券发行量:记账式国债:当月值,,1000000.0,0.5182522254988081,0.5182522254988081,inf,0.48557348535265804,0.48557348535265804,inf,0.39514159051947095,0.395141590519471,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 4.026315789473684, 17.0]"
579,GDP,债券发行量:储蓄国债(电子式):当月值,2,0.32219866379900863,GDP,债券发行量:储蓄国债(电子式):当月值,2,0.3221986637990084,GDP,债券发行量:储蓄国债(电子式):当月值,,1000000.0,0.2733017409558767,0.27330174095587684,inf,0.3036104316161944,0.3036104316161945,inf,0.1972512146561308,0.19725121465613094,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 2.9999999999999996, 2.7321428571428568]"
580,GDP,债券发行量:政府债券:当月值.1,-10,0.71712717189085,GDP,债券发行量:政府债券:当月值.1,-10,0.71712717189085,GDP,债券发行量:政府债券:当月值.1,,1000000.0,0.672321773168234,0.6723217731682339,inf,0.6943522495890597,0.6943522495890597,inf,0.5943790300751797,0.5943790300751797,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 38.25, 19.125]"
581,GDP,债券发行量:央行票据:当月值,-9,-0.621560680704476,GDP,债券发行量:央行票据:当月值,-2,0.6724687756314722,GDP,债券发行量:央行票据:当月值,,1000000.0,-0.6486677698923046,0.6486677698923043,inf,-0.625405083390083,0.625405083390083,inf,-0.6409614510032794,0.6409614510032795,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 12.75, 6.12]"
582,GDP,债券发行量:政策性银行债:当月值,5,0.7715850275259863,GDP,债券发行量:政策性银行债:当月值,5,0.7715850275259865,GDP,债券发行量:政策性银行债:当月值,-8,0.05334804126355128,0.7008975805653271,0.7008975805653271,inf,0.7701847234465248,0.7701847234465251,inf,0.7606062347599066,0.7606062347599069,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 4.026315789473684, 19.125]"
583,GDP,债券发行量:国家开发银行债:当月值,3,0.6423585524973598,GDP,债券发行量:国家开发银行债:当月值,3,0.6423585524973595,GDP,债券发行量:国家开发银行债:当月值,,1000000.0,0.5705789963421461,0.5705789963421465,inf,0.6423585524973598,0.6423585524973598,inf,0.6107432566367492,0.6107432566367492,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[12.75, 17.0, 9.5625]"
584,GDP,债券发行量:中国进出口银行债:当月值,-5,0.5899750883461502,GDP,债券发行量:中国进出口银行债:当月值,-5,0.5899750883461509,GDP,债券发行量:中国进出口银行债:当月值,,1000000.0,0.5660433896026994,0.5660433896026997,inf,0.5392108327447893,0.5392108327447892,inf,0.5705006664563465,0.5705006664563462,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[7.285714285714285, 4.026315789473684, 12.75]"
585,GDP,债券发行量:中国农业发展银行债:当月值,4,0.7274842011990431,GDP,债券发行量:中国农业发展银行债:当月值,4,0.7274842011990428,GDP,债券发行量:中国农业发展银行债:当月值,,1000000.0,0.6384427808584977,0.6384427808584976,inf,0.7259674708537941,0.7259674708537941,inf,0.7091101493038863,0.7091101493038865,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 4.026315789473684, 30.599999999999998]"
586,GDP,债券发行量:商业银行债券:当月值,-11,0.5656654071219327,GDP,债券发行量:商业银行债券:当月值,-11,0.5656654071219325,GDP,债券发行量:商业银行债券:当月值,,1000000.0,0.5537897232674498,0.5537897232674498,inf,0.45417081313724167,0.45417081313724167,inf,0.44162356273204434,0.4416235627320443,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 5.884615384615384]"
587,GDP,债券发行量:非银行金融机构债券:当月值,1,0.5023138306163448,GDP,债券发行量:非银行金融机构债券:当月值,1,0.502313830616345,GDP,债券发行量:非银行金融机构债券:当月值,,1000000.0,0.49037805630986664,0.49037805630986675,inf,0.46717652827514083,0.46717652827514083,inf,0.4539956716460145,0.45399567164601445,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 4.935483870967742, 3.9230769230769234]"
588,GDP,债券发行量:企业债券:当月值,8,0.15433996133339395,GDP,债券发行量:企业债券:当月值,8,0.15433996133339412,GDP,债券发行量:企业债券:当月值,-11,0.3521887226508389,0.0925541761758335,0.09255417617583347,0.3634662935563052,0.07496560749065716,0.07496560749065712,0.3872215112209572,0.10814569131281689,0.10814569131281676,0.38138220539307516,"[11.769230769230768, 6.12, 4.026315789473684]","[12.75, 5.884615384615384, 4.026315789473684]"
589,GDP,债券发行量:中央企业债券:当月值,12,-0.35414723411306137,GDP,债券发行量:中央企业债券:当月值,-8,0.4755329337698847,GDP,债券发行量:中央企业债券:当月值,,1000000.0,-0.37011732569909167,0.37011732569909184,inf,-0.41840377273255125,0.41840377273255125,inf,-0.4036884995982324,0.4036884995982326,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[12.75, 5.884615384615384, 25.5]"
590,GDP,债券发行量:地方企业债券:当月值,8,0.3496287074223029,GDP,债券发行量:地方企业债券:当月值,8,0.3496287074223031,GDP,债券发行量:地方企业债券:当月值,-11,0.32681199023585417,0.2840377196660589,0.284037719666059,inf,0.2915836824861124,0.2915836824861125,inf,0.31964459336685025,0.3196445933668504,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[19.125, 4.026315789473684, 12.75]"
591,GDP,债券发行量:短期融资券:当月值,12,0.14959521487623606,GDP,债券发行量:短期融资券:当月值,12,0.14959521487623598,GDP,债券发行量:短期融资券:当月值,12,0.1991140229356633,0.054273618884305964,0.05427361888430586,0.22720015107286454,0.08808093324138527,0.08808093324138529,0.21734608072311168,0.074762165148661,0.07476216514866119,0.2216144395607387,"[11.769230769230768, 6.12, 4.026315789473684]","[5.884615384615384, 4.026315789473684, 17.0]"
592,GDP,债券发行量:资产支持证券:当月值,-12,0.7497382804212291,GDP,债券发行量:资产支持证券:当月值,-12,0.7497382804212289,GDP,债券发行量:资产支持证券:当月值,,1000000.0,0.7406190833219026,0.740619083321903,inf,0.643659452402349,0.643659452402349,inf,0.632825760575853,0.6328257605758529,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[2.9999999999999996, 4.026315789473684, 11.769230769230768]"
593,GDP,债券发行量:外国债券:当月值,4,0.06873629575995896,GDP,债券发行量:外国债券:当月值,4,0.06873629575995896,GDP,债券发行量:外国债券:当月值,,1000000.0,0.033192114364982206,0.03319211436498224,inf,0.06318866866062663,0.06318866866062663,inf,0.02614401573434376,0.02614401573434377,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[4.935483870967742, 2.467741935483871, 2.55]"
594,GDP,债券发行量:国际机构债券:当月值,4,0.06873629575995896,GDP,债券发行量:国际机构债券:当月值,4,0.06873629575995896,GDP,债券发行量:国际机构债券:当月值,,1000000.0,0.033192114364982206,0.03319211436498224,inf,0.06318866866062663,0.06318866866062663,inf,0.02614401573434376,0.02614401573434377,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[4.935483870967742, 2.467741935483871, 2.55]"
595,GDP,债券托管量:本币债,0,0.9511907690941607,GDP,债券托管量:本币债,0,0.9511907690941608,GDP,债券托管量:本币债,12,0.012348392114786267,0.9511907690941607,0.9511907690941608,0.01425319377933805,0.9482067215343551,0.9482067215343548,0.014439353191488553,0.9459665396426841,0.9459665396426841,0.014307477245940392,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 6.375, 5.4642857142857135]"
596,GDP,债券托管量:美元债,12,-0.3212546891542957,GDP,债券托管量:美元债,-5,0.515972975146084,GDP,债券托管量:美元债,12,0.2791189765287668,-0.5058787800159951,0.5058787800159954,inf,-0.46620959691306013,0.4662095969130606,inf,-0.4194210181202657,0.4194210181202659,inf,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 25.5, 15.299999999999999]"
597,GDP,债券托管量:政府债券,0,0.9067393752615048,GDP,债券托管量:政府债券,0,0.906739375261505,GDP,债券托管量:政府债券,12,0.06382449379483493,0.9067393752615048,0.9067393752615049,0.074174554153003,0.9002991283847264,0.9002991283847264,0.07356259811420321,0.8934578857992295,0.8934578857992296,0.07214435764456328,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 6.375, 5.4642857142857135]"
598,GDP,债券托管量:记账式国债,-1,0.9716849545779719,GDP,债券托管量:记账式国债,-1,0.9716849545779715,GDP,债券托管量:记账式国债,-1,0.003855062787589979,0.9715791135349918,0.9715791135349918,0.0039681031620700715,0.9655063461122885,0.9655063461122881,0.004678090743923003,0.9630589323283144,0.9630589323283144,0.004957524632612953,"[11.769230769230768, 6.12, 4.026315789473684]","[11.769230769230768, 6.375, 4.5]"
